539, 1
540, 1
541, 1
542, 1
543, 1
544, 1
545, 1
546, 1
547, 1
548, 1
549, 1
550, 1
551, 1
552, 1
553, 1
554, 1
555, 1
556, 1
557, 1
558, 1
559, 1
560, 1
561, 1
562, 1
563, 1
564, 1
565, 1
566, 1
567, 1
568, 1
569, 1
570, 1
571, 1
572, 1
573, 1
574, 1
575, 1
576, 1
577, 1
578, 1
579, 1
580, 1
581, 1
582, 1
583, 1
584, 1
585, 1
586, 1
587, 1
588, 1
589, 1
590, 1
591, 1
592, 1
593, 1
594, 1
595, 1
596, 1
597, 1
598, 1
599, 1
600, 1
601, 4
602, 4
603, 4
604, 4
605, 4
606, 4
607, 4
608, 4
609, 4
610, 4
611, 4
612, 4
613, 4
614, 4
615, 4
616, 4
617, 4
618, 4
619, 4
620, 4
621, 4
622, 4
623, 4
624, 4
625, 4
626, 4
627, 4
628, 4
629, 4
630, 4
631, 4
632, 4
633, 4
634, 4
635, 4
636, 4
637, 4
638, 4
639, 4
640, 4
641, 4
642, 4
643, 4
644, 4
645, 4
646, 4
647, 4
648, 4
649, 4
650, 4
651, 4
652, 4
653, 4
654, 4
655, 4
656, 4
657, 4
658, 4
659, 4
660, 4
661, 4
662, 4
663, 4
664, 4
665, 4
666, 4
667, 4
668, 4
669, 4
670, 4
671, 4
672, 4
673, 4
674, 4
675, 4
676, 4
677, 4
678, 4
679, 4
680, 4
681, 4
682, 4
683, 4
684, 4
685, 4
686, 4
687, 4
688, 4
689, 4
690, 4
691, 4
692, 4
693, 4
694, 4
695, 4
696, 4
697, 4
698, 4
699, 4
700, 2
701, 2
702, 2
703, 2
704, 2
705, 2
706, 2
707, 2
708, 2
709, 2
710, 2
711, 2
712, 2
713, 2
714, 2
715, 2
716, 2
717, 2
718, 2
719, 2
720, 2
721, 2
722, 2
723, 2
724, 2
725, 2
726, 2
727, 2
728, 2
729, 2
730, 2
731, 2
732, 2
733, 2
734, 2
735, 2
736, 2
737, 2
738, 2
739, 2
740, 2
741, 2
742, 2
743, 2
744, 2
745, 2
746, 2
747, 2
748, 2
749, 2
750, 2
751, 2
752, 2
753, 2
754, 2
755, 2
756, 2
757, 2
758, 2
759, 2
760, 2
761, 2
762, 2
763, 2
764, 2
765, 2
766, 2
767, 2
768, 2
769, 2
770, 2
771, 2
772, 2
773, 2
774, 2
775, 2
776, 2
777, 2
778, 2
779, 2
780, 2
781, 2
782, 2
783, 2
784, 2
785, 2
786, 2
787, 2
788, 2
789, 2
790, 2
791, 2
792, 0
793, 0
794, 0
795, 0
796, 0
797, 0
798, 0
799, 0
800, 0
801, 0
802, 0
803, 0
804, 0
805, 0
806, 0
807, 0
808, 0
809, 0
810, 0
811, 0
812, 0
813, 0
814, 0
815, 0
816, 0
817, 0
818, 0
819, 0
820, 0
821, 0
822, 0
823, 0
824, 0
825, 0
826, 0
827, 0
828, 0
829, 0
830, 0
831, 0
832, 0
833, 0
834, 0
835, 0
836, 0
837, 0
838, 0
839, 0
840, 0
841, 0
842, 0
843, 0
844, 0
845, 0
846, 0
847, 0
848, 0
849, 0
850, 0
851, 0
852, 0
853, 0
854, 0
855, 0
856, 0
857, 0
858, 0
859, 0
860, 0
861, 0
862, 0
863, 0
864, 0
865, 0
866, 0
867, 0
868, 0
869, 0
870, 0
871, 0
872, 0
873, 0
874, 0
875, 0
876, 0
877, 0
878, 0
879, 0
880, 0
881, 0
882, 0
883, 0
884, 0
885, 0
886, 0
887, 0
888, 0
889, 0
890, 0
891, 0
892, 0
893, 0
894, 0
895, 0
896, 0
897, 0
898, 0
899, 0
900, 0
901, 0
902, 0
903, 0
904, 0
905, 0
906, 0
907, 0
908, 0
909, 0
910, 0
911, 0
912, 0
913, 0
914, 0
915, 0
916, 0
917, 0
918, 0
919, 0
920, 0
921, 0
922, 0
923, 0
924, 0
925, 0
926, 0
927, 0
928, 0
929, 0
930, 0
931, 0
932, 0
933, 0
934, 0
935, 0
936, 0
937, 0
938, 0
939, 0
940, 0
941, 0
942, 0
943, 0
944, 0
945, 0
946, 0
947, 0
948, 0
949, 0
950, 0
951, 0
952, 0
953, 0
954, 0
955, 0
956, 0
957, 0
958, 0
959, 0
960, 2
961, 2
962, 2
963, 2
964, 2
965, 2
966, 2
967, 2
968, 2
969, 2
970, 2
971, 2
972, 2
973, 2
974, 2
975, 2
976, 2
977, 2
978, 2
979, 2
980, 2
981, 2
982, 2
983, 2
984, 2
985, 2
986, 2
987, 2
988, 2
989, 2
990, 2
991, 2
992, 2
993, 2
994, 2
995, 2
996, 2
997, 2
998, 2
999, 2
1000, 2
1001, 2
1002, 2
1003, 2
1004, 2
1005, 2
1006, 2
1007, 2
1008, 2
1009, 2
1010, 2
1011, 2
1012, 2
1013, 2
1014, 2
1015, 2
1016, 2
1017, 2
1018, 2
1019, 2
1020, 2
1021, 2
1022, 2
1023, 2
1024, 2
1025, 2
1026, 2
1027, 2
1028, 2
1029, 2
1030, 2
1031, 2
1032, 2
1033, 2
1034, 2
1035, 2
1036, 4
1037, 4
1038, 4
1039, 4
1040, 4
1041, 4
1042, 4
1043, 4
1044, 4
1045, 4
1046, 4
1047, 4
1048, 4
1049, 4
1050, 4
1051, 4
1052, 4
1053, 4
1054, 4
1055, 4
1056, 4
1057, 4
1058, 4
1059, 4
1060, 4
1061, 4
1062, 4
1063, 4
1064, 4
1065, 4
1066, 4
1067, 4
1068, 4
1069, 4
1070, 4
1071, 4
1072, 4
1073, 4
1074, 4
1075, 4
1076, 4
1077, 4
1078, 4
1079, 4
1080, 4
1081, 4
1082, 4
1083, 4
1084, 4
1085, 4
1086, 4
1087, 4
1088, 4
1089, 4
1090, 4
1091, 4
1092, 4
1093, 4
1094, 4
1095, 4
1096, 4
1097, 4
1098, 4
1099, 4
1100, 4
1101, 4
1102, 4
1103, 4
1104, 4
1105, 4
1106, 4
1107, 2
1108, 2
1109, 2
1110, 2
1111, 2
1112, 2
1113, 2
1114, 2
1115, 2
1116, 2
1117, 2
1118, 2
1119, 2
1120, 2
1121, 2
1122, 2
1123, 2
1124, 2
1125, 2
1126, 2
1127, 2
1128, 2
1129, 2
1130, 2
1131, 2
1132, 2
1133, 2
1134, 2
1135, 2
1136, 2
1137, 2
1138, 2
1139, 2
1140, 2
1141, 2
1142, 2
1143, 2
1144, 2
1145, 2
1146, 2
1147, 2
1148, 2
1149, 2
1150, 2
1151, 2
1152, 2
1153, 2
1154, 2
1155, 2
1156, 2
1157, 2
1158, 2
1159, 2
1160, 2
1161, 2
1162, 2
1163, 2
1164, 2
1165, 2
1166, 2
1167, 2
1168, 2
1169, 2
1170, 2
1171, 2
1172, 2
1173, 2
1174, 4
1175, 4
1176, 4
1177, 4
1178, 4
1179, 4
1180, 4
1181, 4
1182, 4
1183, 4
1184, 4
1185, 4
1186, 4
1187, 4
1188, 4
1189, 4
1190, 4
1191, 4
1192, 4
1193, 4
1194, 4
1195, 4
1196, 4
1197, 4
1198, 4
1199, 4
1200, 4
1201, 4
1202, 4
1203, 4
1204, 4
1205, 4
1206, 4
1207, 4
1208, 4
1209, 4
1210, 4
1211, 4
1212, 4
1213, 4
1214, 4
1215, 4
1216, 4
1217, 4
1218, 4
1219, 4
1220, 4
1221, 4
1222, 4
1223, 4
1224, 4
1225, 4
1226, 4
1227, 4
1228, 4
1229, 4
1230, 4
1231, 4
1232, 4
1233, 4
1234, 4
1235, 4
1236, 4
1237, 4
1238, 4
1239, 4
1240, 4
1241, 4
1242, 4
1243, 4
1244, 4
1245, 4
1246, 4
1247, 4
1248, 4
1249, 4
1250, 4
1251, 4
1252, 4
1253, 4
1254, 4
1255, 4
1256, 4
1257, 4
1258, 4
1259, 4
1260, 4
1261, 4
1262, 4
1263, 4
1264, 4
1265, 4
1266, 4
1267, 4
1268, 4
1269, 4
1270, 4
1271, 4
1272, 4
1273, 4
1274, 4
1275, 4
1276, 4
1277, 4
1278, 4
1279, 4
1280, 4
1281, 4
1282, 4
1283, 4
1284, 4
1285, 4
1286, 4
1287, 4
1288, 4
1289, 4
1290, 4
1291, 4
1292, 4
1293, 4
1294, 4
1295, 4
1296, 0
1297, 0
1298, 0
1299, 0
1300, 0
1301, 0
1302, 0
1303, 0
1304, 0
1305, 0
1306, 0
1307, 0
1308, 0
1309, 0
1310, 0
1311, 0
1312, 0
1313, 0
1314, 0
1315, 0
1316, 0
1317, 0
1318, 0
1319, 0
1320, 0
1321, 0
1322, 0
1323, 0
1324, 0
1325, 0
1326, 0
1327, 0
1328, 0
1329, 0
1330, 0
1331, 0
1332, 0
1333, 0
1334, 0
1335, 0
1336, 0
1337, 0
1338, 0
1339, 0
1340, 0
1341, 0
1342, 0
1343, 0
1344, 0
1345, 0
1346, 0
1347, 0
1348, 0
1349, 0
1350, 0
1351, 2
1352, 2
1353, 2
1354, 2
1355, 2
1356, 2
1357, 2
1358, 2
1359, 2
1360, 2
1361, 2
1362, 2
1363, 2
1364, 2
1365, 2
1366, 2
1367, 2
1368, 2
1369, 2
1370, 2
1371, 2
1372, 2
1373, 2
1374, 2
1375, 2
1376, 2
1377, 2
1378, 2
1379, 2
1380, 2
1381, 2
1382, 2
1383, 2
1384, 2
1385, 2
1386, 2
1387, 2
1388, 2
1389, 2
1390, 2
1391, 2
1392, 2
1393, 2
1394, 2
1395, 2
1396, 2
1397, 2
1398, 2
1399, 2
1400, 2
1401, 2
1402, 2
1403, 4
1404, 4
1405, 4
1406, 4
1407, 4
1408, 4
1409, 4
1410, 4
1411, 4
1412, 4
1413, 4
1414, 4
1415, 4
1416, 4
1417, 4
1418, 4
1419, 4
1420, 4
1421, 4
1422, 4
1423, 4
1424, 4
1425, 4
1426, 4
1427, 4
1428, 4
1429, 4
1430, 4
1431, 4
1432, 4
1433, 4
1434, 4
1435, 4
1436, 4
1437, 4
1438, 4
1439, 4
1440, 4
1441, 4
1442, 4
1443, 4
1444, 4
1445, 4
1446, 4
1447, 4
1448, 4
1449, 4
1450, 4
1451, 4
1452, 0
1453, 0
1454, 0
1455, 0
1456, 0
1457, 0
1458, 0
1459, 0
1460, 0
1461, 0
1462, 0
1463, 0
1464, 0
1465, 0
1466, 0
1467, 0
1468, 0
1469, 0
1470, 0
1471, 0
1472, 0
1473, 0
1474, 0
1475, 0
1476, 0
1477, 0
1478, 0
1479, 0
1480, 0
1481, 0
1482, 0
1483, 0
1484, 0
1485, 0
1486, 0
1487, 0
1488, 0
1489, 0
1490, 0
1491, 0
1492, 0
1493, 0
1494, 0
1495, 0
1496, 0
1497, 4
1498, 4
1499, 4
1500, 4
1501, 4
1502, 4
1503, 4
1504, 4
1505, 4
1506, 4
1507, 4
1508, 4
1509, 4
1510, 4
1511, 4
1512, 4
1513, 4
1514, 4
1515, 4
1516, 4
1517, 4
1518, 4
1519, 4
1520, 4
1521, 4
1522, 4
1523, 4
1524, 4
1525, 4
1526, 4
1527, 4
1528, 4
1529, 4
1530, 4
1531, 4
1532, 4
1533, 4
1534, 4
1535, 4
1536, 4
1537, 4
1538, 4
1539, 4
1540, 1
1541, 1
1542, 1
1543, 1
1544, 1
1545, 1
1546, 1
1547, 1
1548, 1
1549, 1
1550, 1
1551, 1
1552, 1
1553, 1
1554, 1
1555, 1
1556, 1
1557, 1
1558, 1
1559, 1
1560, 1
1561, 1
1562, 1
1563, 1
1564, 1
1565, 1
1566, 1
1567, 1
1568, 1
1569, 1
1570, 1
1571, 1
1572, 1
1573, 1
1574, 1
1575, 1
1576, 1
1577, 1
1578, 1
1579, 1
1580, 1
1581, 1
1582, 1
1583, 1
1584, 1
1585, 1
1586, 1
1587, 1
1588, 1
1589, 1
1590, 1
1591, 1
1592, 1
1593, 1
1594, 1
1595, 1
1596, 1
1597, 1
1598, 1
1599, 1
1600, 1
1601, 1
1602, 1
1603, 1
1604, 1
1605, 1
1606, 1
1607, 1
1608, 1
1609, 1
1610, 1
1611, 1
1612, 1
1613, 1
1614, 1
1615, 1
1616, 1
1617, 2
1618, 2
1619, 2
1620, 2
1621, 2
1622, 2
1623, 2
1624, 2
1625, 2
1626, 2
1627, 2
1628, 2
1629, 2
1630, 2
1631, 2
1632, 2
1633, 2
1634, 2
1635, 2
1636, 2
1637, 2
1638, 2
1639, 2
1640, 2
1641, 2
1642, 2
1643, 2
1644, 2
1645, 2
1646, 2
1647, 2
1648, 2
1649, 2
1650, 2
1651, 2
1652, 2
1653, 2
1654, 2
1655, 2
1656, 2
1657, 2
1658, 2
1659, 2
1660, 2
1661, 2
1662, 2
1663, 2
1664, 2
1665, 2
1666, 2
1667, 2
1668, 2
1669, 2
1670, 2
1671, 2
1672, 2
1673, 2
1674, 2
1675, 2
1676, 2
1677, 2
1678, 2
1679, 2
1680, 2
1681, 2
1682, 2
1683, 2
1684, 2
1685, 5
1686, 5
1687, 5
1688, 5
1689, 5
1690, 5
1691, 5
1692, 5
1693, 5
1694, 5
1695, 5
1696, 5
1697, 5
1698, 5
1699, 5
1700, 5
1701, 5
1702, 5
1703, 5
1704, 5
1705, 5
1706, 5
1707, 5
1708, 5
1709, 5
1710, 5
1711, 5
1712, 5
1713, 5
1714, 5
1715, 5
1716, 5
1717, 5
1718, 5
1719, 5
1720, 5
1721, 5
1722, 5
1723, 5
1724, 5
1725, 5
1726, 5
1727, 5
1728, 5
1729, 5
1730, 5
1731, 5
1732, 5
1733, 5
1734, 5
1735, 5
1736, 5
1737, 5
1738, 5
1739, 5
1740, 5
1741, 5
1742, 5
1743, 5
1744, 5
1745, 5
1746, 5
1747, 5
1748, 5
1749, 5
1750, 5
1751, 5
1752, 5
1753, 5
1754, 5
1755, 5
1756, 5
1757, 5
1758, 5
1759, 5
1760, 5
1761, 5
1762, 5
1763, 5
1764, 5
1765, 5
1766, 5
1767, 5
1768, 5
1769, 5
1770, 5
1771, 5
1772, 0
1773, 0
1774, 0
1775, 0
1776, 0
1777, 0
1778, 0
1779, 0
1780, 0
1781, 0
1782, 0
1783, 0
1784, 0
1785, 0
1786, 0
1787, 0
1788, 0
1789, 0
1790, 0
1791, 0
1792, 0
1793, 0
1794, 0
1795, 0
1796, 0
1797, 0
1798, 0
1799, 0
1800, 0
1801, 0
1802, 0
1803, 0
1804, 0
1805, 0
1806, 0
1807, 0
1808, 0
1809, 0
1810, 0
1811, 0
1812, 0
1813, 0
1814, 0
1815, 0
1816, 0
1817, 0
1818, 0
1819, 0
1820, 0
1821, 4
1822, 4
1823, 4
1824, 4
1825, 4
1826, 4
1827, 4
1828, 4
1829, 4
1830, 4
1831, 4
1832, 4
1833, 4
1834, 4
1835, 4
1836, 4
1837, 4
1838, 4
1839, 4
1840, 4
1841, 4
1842, 4
1843, 4
1844, 4
1845, 4
1846, 4
1847, 4
1848, 4
1849, 4
1850, 4
1851, 4
1852, 4
1853, 4
1854, 4
1855, 4
1856, 4
1857, 4
1858, 4
1859, 4
1860, 4
1861, 4
1862, 4
1863, 4
1864, 4
1865, 4
1866, 4
1867, 4
1868, 4
1869, 4
1870, 4
1871, 4
1872, 4
1873, 4
1874, 4
1875, 4
1876, 4
1877, 4
1878, 4
1879, 4
1880, 4
1881, 4
1882, 4
1883, 4
1884, 4
1885, 4
1886, 4
1887, 4
1888, 4
1889, 4
1890, 4
1891, 4
1892, 4
1893, 4
1894, 4
1895, 4
1896, 4
1897, 4
1898, 4
1899, 4
1900, 4
1901, 4
1902, 1
1903, 1
1904, 1
1905, 1
1906, 1
1907, 1
1908, 1
1909, 1
1910, 1
1911, 1
1912, 1
1913, 1
1914, 1
1915, 1
1916, 1
1917, 1
1918, 1
1919, 4
1920, 4
1921, 4
1922, 4
1923, 4
1924, 4
1925, 4
1926, 4
1927, 4
1928, 4
1929, 4
1930, 4
1931, 4
1932, 4
1933, 4
1934, 4
1935, 1
1936, 1
1937, 1
1938, 1
1939, 1
1940, 1
1941, 1
1942, 1
1943, 1
1944, 1
1945, 1
1946, 1
1947, 1
1948, 1
1949, 1
1950, 4
1951, 4
1952, 4
1953, 4
1954, 4
1955, 4
1956, 4
1957, 4
1958, 4
1959, 4
1960, 4
1961, 4
1962, 4
1963, 4
1964, 1
1965, 1
1966, 1
1967, 1
1968, 1
1969, 1
1970, 1
1971, 1
1972, 1
1973, 1
1974, 1
1975, 1
1976, 1
1977, 4
1978, 4
1979, 4
1980, 4
1981, 4
1982, 4
1983, 4
1984, 4
1985, 4
1986, 4
1987, 4
1988, 4
1989, 4
1990, 1
1991, 1
1992, 1
1993, 1
1994, 1
1995, 1
1996, 1
1997, 1
1998, 1
1999, 1
2000, 1
2001, 1
2002, 4
2003, 4
2004, 4
2005, 4
2006, 4
2007, 4
2008, 4
2009, 4
2010, 4
2011, 4
2012, 4
2013, 1
2014, 1
2015, 1
2016, 1
2017, 1
2018, 1
2019, 1
2020, 1
2021, 1
2022, 1
2023, 4
2024, 4
2025, 4
2026, 4
2027, 4
2028, 4
2029, 4
2030, 4
2031, 4
2032, 4
2033, 1
2034, 1
2035, 1
2036, 1
2037, 1
2038, 1
2039, 1
2040, 1
2041, 1
2042, 4
2043, 4
2044, 4
2045, 4
2046, 4
2047, 4
2048, 4
2049, 4
2050, 4
2051, 1
2052, 1
2053, 1
2054, 1
2055, 1
2056, 1
2057, 1
2058, 1
2059, 4
2060, 4
2061, 4
2062, 4
2063, 4
2064, 4
2065, 4
2066, 4
2067, 1
2068, 1
2069, 1
2070, 1
2071, 1
2072, 1
2073, 1
2074, 4
2075, 4
2076, 4
2077, 4
2078, 4
2079, 4
2080, 4
2081, 1
2082, 1
2083, 1
2084, 1
2085, 1
2086, 1
2087, 4
2088, 4
2089, 4
2090, 4
2091, 4
2092, 4
2093, 1
2094, 1
2095, 1
2096, 1
2097, 1
2098, 1
2099, 1
2100, 1
2101, 1
2102, 1
2103, 4
2104, 4
2105, 4
2106, 4
2107, 4
2108, 1
2109, 1
2110, 1
2111, 1
2112, 1
2113, 1
2114, 1
2115, 1
2116, 4
2117, 4
2118, 4
2119, 4
2120, 1
2121, 1
2122, 1
2123, 1
2124, 4
2125, 4
2126, 4
2127, 1
2128, 1
2129, 1
2130, 4
2131, 4
2132, 4
2133, 1
2134, 1
2135, 1
2136, 4
2137, 4
2138, 4
2139, 1
2140, 1
2141, 1
2142, 4
2143, 4
2144, 1
2145, 1
2146, 4
2147, 4
2148, 1
2149, 1
2150, 4
2151, 4
2152, 1
2153, 1
2154, 4
2155, 4
2156, 1
2157, 4
2158, 1
2159, 4
2160, 1
2161, 4
2162, 1
2163, 4
2164, 1
2165, 4
2166, 4
2167, 4
2168, 4
2169, 1
2170, 4
2171, 1
2172, 4
2173, 1
2174, 4
2175, 1
2176, 4
2177, 1
2178, 4
2179, 1
2180, 4
2181, 4
2182, 4
2183, 4
2184, 1
2185, 4
2186, 1
